oper_num,oper_nm,apprvl_dt,sign_dt,cntry_cd,cntry_nm,publc_sts_nm,sector_cd,sector_nm,subsector_cd,subsector_nm,oper_typ_cd,opertyp_nm,objtv,orig_apprvd_useq_amnt,totl_cost_orig,loc_cntrprt,lending_typ_nm,modality_cd,modality_nm,facility_typ_cd,facility_typ_nm,envmntl_clssfctn_cd,envmntl_clssfctn_nm,lending_instrmnt_cd,lending_instrmnt_nm,lending_typ_cd,sts_cd
RG-T4001,"Fortalecimiento de la toma de decisiones en el control de la pandemia COVID-19 mediante la vigilancia genómica en los países de Bolivia, Colombia, Ecuador y Perú",2021-12-09T00:00,2022-03-07T00:00,RG,Regional,Implementación,SA,SALUD,SA-DPC,PREVENCIÓN Y CONTROL DE ENFERMEDADES,TCP,Cooperación Técnica,"Creación del Observatorio Regional de Vigilancia Genómica como una plataforma digital transparente, de construcción colectiva, que se utilizará para la vigilancia genómica. Funcionará a partir de la estandarización de procesos y resultados de los laboratorios de los países miembros para servir en el análisis y difusión de los hallazgos. Se espera que con similares criterios de lectura e interpretación se puedan tener datos comparables para la toma de decisiones tanto a nivel político y técnico; además de ser una fuente de información confiable y amigable para la población. Los beneficios son comunes a todos los estados miembros, principalmente: los decisores políticos, los prestadores de salud, los investigadores, y los ciudadanos, quienes podrán tener acceso a información. Redundará en la integración y cooperación entre los países para el control de la pandemia actual, en la prevención de futuros brotes y en la garantía del derecho a la salud de la población.",600000.000,2071808.00,1471808.00,SG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SG,ACTIVE
RG-T4003,Servicios de extensión tecnológica (TES) en los sectores de la economía azul y los servicios esenciales del Caribe,2021-12-20T00:00,2021-12-20T00:00,RG,Regional,Cerrado,ST,CIENCIA Y TECNOLOGIA,ST-RDI,FINANCIAMIENTO DE LA INVESTIGACIÓN Y EL DESARROLLO Y LA INNOVACIÓN,TCP,Cooperación Técnica,"El objetivo de esta cooperación técnica (CT) es poner en práctica una estrategia institucional para la prestación de servicios de extensión tecnológica (TES) dirigida a las PYME caribeñas en los sectores de la economía azul y servicios esenciales, con un enfoque especial en las empresas propiedad de mujeres. La CT también continuará fortaleciendo la capacidad de los proveedores de servicios de tecnología (TSP) con sede en el Caribe para entregar TES a las PYME elegibles con sede en el Caribe.",600000.000,600000.00,0.00,SG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SG,EXITED
RG-T4004,Promoción de Asociaciones Público-Privadas innovadoras en América Latina y el Caribe,2022-01-27T00:00,2022-01-27T00:00,RG,Regional,Implementación,MU,NULL,MULTIS,NULL,TCP,Cooperación Técnica,"Promover en los países prestatarios del Banco la preparación y puesta en marcha de Asociaciones Público-Privadas (APP) en materia de infraestructuras, mediante el apoyo a las actividades de identificación, selección y preparación de proyectos de infraestructuras que vayan a ejecutarse mediante un esquema de APP.",3000000.000,3000000.00,0.00,SG,NULL,NULL,NULL,NULL,C,Probablemente cause un mínimo o ningún impacto ambiental negativo y social asociado,NULL,NULL,SG,ACTIVE
RG-T4005,"Ciencia, tecnología e innovación para proteger la biodiversidad de la cuenca amazónica",2022-06-06T00:00,2022-06-06T00:00,RG,Regional,Implementación,ST,CIENCIA Y TECNOLOGIA,ST-RDI,FINANCIAMIENTO DE LA INVESTIGACIÓN Y EL DESARROLLO Y LA INNOVACIÓN,TCP,Cooperación Técnica,"El objetivo de esta cooperación técnica es contribuir a la protección de la Amazonía a través de (i) la investigación de la biodiversidad orientada a descubrir propiedades de valor comercial en la naturaleza, y (ii) la incubación de startups de base científica que utilizan o transforman recursos renovables en biobasados. productos de forma sostenible. Los descubrimientos derivados de la investigación en biodiversidad pueden ser utilizados por empresas para desarrollar nuevos o mejores productos de base biológica, quienes junto con las startups incubadas serán candidatas para aplicar programas de financiamiento de innovación y bioeconomía, algunos de los cuales respaldados por programas de inversión del BID, y para convertirse en proveedores. de las cadenas de valor.",1500000.000,1500000.00,0.00,SG,NULL,NULL,NULL,NULL,C,Probablemente cause un mínimo o ningún impacto ambiental negativo y social asociado,NULL,NULL,SG,ACTIVE
RG-T4006,Regional Program to support the Modernization of Hydroelectric Plants,2022-03-23T00:00,2022-03-23T00:00,RG,Regional,Implementación,EN,ENERGIA,EN-REH,REHABILITACIÓN Y EFICIENCIA DEL SECTOR ENERGÉTICO,TCP,Cooperación Técnica,El principal objetivo de esta CT es apoyar la modernización de centrales hidroeléctricas en países de América Latina. Los objetivos específicos son: (i) apoyar estudios para desarrollar al menos four proyectos de modernización hidroeléctrica; (ii) apoyar el desarrollo de regulaciones para apoyar la modernización de la energía hidroeléctrica; (iii) realizar al menos un seminario de capacitación para la modernización hidroeléctrica en la región.,1500000.000,1500000.00,0.00,SG,NULL,NULL,NULL,NULL,B,"Es probable que cause impactos principalmente locales y ambientales negativos de corto plazo, para lo cual están disponibles  medidas de mitigación efectivas.",NULL,NULL,SG,ACTIVE
RG-T4008,Fortalecimiento de la capacidad de implementación de los clústeres y cadenas de valor de la economía azul del Caribe,2022-04-01T00:00,2022-04-01T00:00,RG,Regional,Implementación,PS,EMPRESAS PRIV Y DESARROLLO DE PYME,PS-EMP,"DESARROLLO, AGRUPACIONES E INNOVACIÓN EMPRESARIALES",TCP,Cooperación Técnica,El objetivo de esta CT es proporcionar apoyo a la implementación de los clústeres y cadenas de valor de la economía azul del Caribe para poner en práctica los elementos prioritarios dentro de sus Planes de Desarrollo de Clústeres (CDP en ingles) financiados por Compete Caribbean.,1200000.000,1440000.00,240000.00,SG,NULL,NULL,NULL,NULL,C,Probablemente cause un mínimo o ningún impacto ambiental negativo y social asociado,NULL,NULL,SG,ACTIVE
RG-T4009,Amazon Bioeconomy Marketplace,2022-10-11T00:00,2022-12-19T00:00,RG,Regional,Implementación,TD,COMERCIO,TD-EIP,PROMOCIÓN DE LA EXPORTACIÓN Y LA INVERSIÓN,TCP,Cooperación Técnica,"Contribuir a mejorar las condiciones socioeconómicas, combatir el cambio climático, restaurar ecosistemas e implementar prácticas de desarrollo sostenible en las regiones amazónicas de Colombia y Ecuador. Para tal fin, las actividades de esta CT tienen como objetivo apoyar el desarrollo de un Marketplace virtual de Productos de Bioeconomía del Amazonas (ABM) que ayude a las bioempresas en la región amazónica a aumentar y diversificar sus exportaciones y a atraer inversiones. Específicamente, esta CT se enfocará en: (i) la implementación de un estudio de mercado para (a) identificar productos, productores, compradores, organizaciones locales de apoyo empresarial y otras partes interesadas en el ABM, (b) comprender los desafíos clave que enfrentan los bionegocios de Amazon que buscan ingresar a mercados internacionales o atraer inversiones, e (c) identificar acciones que puedan ayudar a superar estos desafíos, (ii) la verificación y certificación de bionegocios seleccionados con el objetivo de incrementar su acceso a mercados externos, y (iii) el diseño de blended- finance y otros mecanismos financieros que contribuyan a aumentar el acceso al financiamiento para los productores de bioeconomía en la Amazonía. Se espera que, el trabajo subsiguiente requerido para desarrollar y difundir el ABM, incorporar y fortalecer bionegocios en otros países amazónicos (Brasil, Perú, Surinam, Guyana) e incorporar los bionegocios apoyados por esta CT en el ABM, sea financiado por el Green Climate Fund, ya que se han destinado de manera preliminar recursos GCF para este fin. El ABM permitirá a los productores crear perfiles de empresa y producto, recibir pagos por esos productos, contratar proveedores de logística y otros servicios para poder enviar sus productos a compradores en el exterior, y rastrear y administrar sus pedidos. También permitirá a inversores potenciales encontrar información sobre bionegocios que buscan inversión y conectarse con ellos. El Mercado cobrará una tasa por cada transacción para que los ingresos generados se puedan utilizar para (i) continuar financiando actividades que fortalezcan las habilidades y los procesos de las bioempresas locales para aumentar el acceso a los mercados extranjeros y la inversión, y (ii) difundir aún más el Mercado en la Amazonía y en el exterior. Esta CT complementará dos iniciativas lideradas por el BID propuestas al Green Climate Fund: Amazonia 4.0 y la Plataforma Leticia. La preparación de esta CT fue liderada por INT en colaboración cercana con CSD (ACU y CCS), BID Invest y BID Lab.",930000.000,1060000.00,130000.00,SG,NULL,NULL,NULL,NULL,C,Probablemente cause un mínimo o ningún impacto ambiental negativo y social asociado,NULL,NULL,SG,ACTIVE
RG-T4010,Fortalecimiento de la Capacidad en Ciberseguridad en ALC,2022-01-25T00:00,2022-01-25T00:00,RG,Regional,Implementación,RM,REFORMA/MODERNIZACIÓN DEL ESTADO,RM-PUB,REFORMA Y APOYO AL SECTOR PUBLICO,TCP,Cooperación Técnica,"El objetivo de este proyecto es apoyar a los países beneficiarios a fortalecer la capacidad de sus instituciones responsables de afrontar retos de ciberseguridad, proveyendo a funcionarios gubernamentales y formuladores de políticas acceso a conocimiento, capacitación, experiencias más avanzadas y mejores prácticas a nivel global, y apoyando la incorporación de aspectos de ciberseguridad en las operaciones que los benefician.",2000000.000,2000000.00,0.00,SG,NULL,NULL,NULL,NULL,C,Probablemente cause un mínimo o ningún impacto ambiental negativo y social asociado,NULL,NULL,SG,ACTIVE
RG-T4012,"Promoción y Revisión sobre el Terreno de los Fondos Fiduciarios Coreanos (KPK, KPR, KPC, KPS, KIF)",2021-12-16T00:00,2021-12-16T00:00,RG,Regional,Implementación,MU,NULL,MULTIS,NULL,TCP,Cooperación Técnica,"Esta Cooperación Técnica (CT) tiene como objetivo promover y llevar a cabo una revisión sobre el terreno de los fondos de los donantes coreanos mediante (1) la producción de materiales de promoción, (2) la implementación de una revisión sobre el terreno de los resultados financiados por el Fondo coreano y/o el impacto logrado, y (3) la organización de un taller regional, así como de seminarios/webinar de promoción del KTF en el BID para difundir los conocimientos generados como resultado de las actividades de los Fondos. Los destinatarios previstos son el donante, las entidades coreanas interesadas en participar en los países de LAC, los beneficiarios de la CT en LAC, los departamentos de inversión del BID/ BID, y los socios interesados en la región de LAC. La revisión prevista del KTF también generará insumos para una mayor fertilización cruzada y articulación entre las ""ventanas"" de financiación no reembolsables y reembolsables de los KTF en el Banco.",350000.000,350000.00,0.00,SG,NULL,NULL,NULL,NULL,C,Probablemente cause un mínimo o ningún impacto ambiental negativo y social asociado,NULL,NULL,SG,ACTIVE
RG-T4013,Economía del dato justa e inclusiva en ALC: promoviendo la innovación y competitividad de las PYME,2022-03-29T00:00,2022-03-29T00:00,RG,Regional,Cerrado,PS,EMPRESAS PRIV Y DESARROLLO DE PYME,PS-MIC,DESARROLLO DE LA MICROEMPRESA,TCP,Cooperación Técnica,"El objetivo general de esta CT es crear los cimientos para el desarrollo de una economía de datos justa e inclusiva en ALC, que aumente la innovación y competitividad de las PYME en ALC, acelere la transformación digital del sector, y contribuya a la recuperación socioeconómica de la Región tras la pandemia.",400000.000,475000.00,75000.00,NSG,NULL,NULL,NULL,NULL,C,Probablemente cause un mínimo o ningún impacto ambiental negativo y social asociado,MIF,Instrumento del Fondo Multilateral de Inversiones,NSG,EXITED
RG-T4014,Conocimiento para la Gestión de la Contaminación Local en ALC,2021-12-09T00:00,2021-12-09T00:00,RG,Regional,Implementación,PA,MEDIO AMBIENTE Y DESASTRES NATURALE,PA-AMB,ORDENACIÓN Y GOBERNANZA AMBIENTALES,TCP,Cooperación Técnica,"El objetivo general de esta cooperación técnica es desarrollar el conocimiento que el BID y sus clientes necesitan para desarrollar políticas y programas eficientes y efectivos para reducir la contaminación local y mitigar sus efectos sobre la salud humana. Los objetivos específicos son fomentar la comunicación y la colaboración entre las instituciones de investigación, el BID y la comunidad política, y construir la base de conocimiento sobre la cual estos actores pueden recurrir. Estos objetivos específicos, a su vez, se lograrán financiando (a) investigaciones rigurosas y relevantes para la política sobre la contaminación local y sus vínculos con la salud humana por y / o con instituciones clave de investigación y políticas de ALC que sean expertas en este tema, y ​​( b) trabajo en red y talleres y otras actividades de difusión.",433000.000,300000.00,0.00,SG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SG,ACTIVE
RG-T4016,Herramientas para la Reactivación del Turismo en Centroamérica,2021-12-02T00:00,2022-03-21T00:00,RG,Regional,Implementación,TU,TURISMO SOSTENIBLE,TU-DES,DESARROLLO DE DESTINOS TURÍSTICOS Y GESTIÓN DE PRODUCTOS,TCP,Cooperación Técnica,Apoyar el desarrollo de herramientas digitales para la reactivacion del turismo en Centroamerica,575000.000,1700000.00,1125000.00,NSG,NULL,NULL,NULL,NULL,C,Probablemente cause un mínimo o ningún impacto ambiental negativo y social asociado,MIF,Instrumento del Fondo Multilateral de Inversiones,NSG,ACTIVE
RG-T4017,Apoyo a la recuperación económica en el Caribe a través del comercio y la inversión en la economía azul,2022-05-13T00:00,2022-05-13T00:00,RG,Regional,Implementación,TD,COMERCIO,TD-TIA,ACUERDOS Y REGLAMENTOS SOBRE COMERCIO E INVERSIÓN,TCP,Cooperación Técnica,"El objetivo de esta Cooperación Técnica es incrementar la capacidad de atraer inversión del sector privado a la Economía Azul en el Caribe como un medio para generar empleo, crecimiento, diversificación de la economía y el alcance de las metas de los SDGs. Beneficiarios: Belice y los países de la OECS.",410000.000,410000.00,0.00,SG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SG,ACTIVE
RG-T4018,CARIBEquity - Una Facilidad de Financiamineto COmbinado para Consolidar un Ecosistema de Inversion del Caribe para la Innovacion Inclusiva del Sector Privado,2022-08-05T00:00,2023-07-26T00:00,RG,Regional,Implementación,OT,OTROS,OT,OTROS,TCP,Cooperación Técnica,"Consolidar un ecosistema de inversión en el Caribe para la innovación inclusiva del sector privado, que permita a las pequeñas y medianas empresas (PYME) en etapa inicial y orientadas al crecimiento innovar, prosperar y crear empleos.",3267880.000,3267880.00,0.00,NSG,NULL,NULL,NULL,NULL,NULL,NULL,MIF,Instrumento del Fondo Multilateral de Inversiones,NSG,ACTIVE
